Filename,GrayValue,ROI_Size
4.24.bmp,57.47555555555556,15x15
4.241.bmp,57.43555555555555,15x15
4.242.bmp,57.58222222222222,15x15
4.243.bmp,57.51111111111111,15x15
4.244.bmp,57.471111111111114,15x15
4.245.bmp,57.626666666666665,15x15
4.246.bmp,57.59111111111111,15x15
4.247.bmp,57.635555555555555,15x15
4.248.bmp,57.66222222222222,15x15
4.249.bmp,57.53333333333333,15x15
4.25.bmp,57.617777777777775,15x15
4.251.bmp,57.50222222222222,15x15
4.252.bmp,57.65777777777778,15x15
4.253.bmp,57.54666666666667,15x15
4.254.bmp,57.70666666666666,15x15
4.255.bmp,57.715555555555554,15x15
4.256.bmp,57.57333333333333,15x15
4.257.bmp,57.626666666666665,15x15
4.258.bmp,57.54666666666667,15x15
4.259.bmp,57.80444444444444,15x15
4.26.bmp,57.82666666666667,15x15
4.261.bmp,57.64,15x15
4.262.bmp,57.644444444444446,15x15
4.263.bmp,57.64,15x15
4.264.bmp,57.49333333333333,15x15
4.265.bmp,57.62222222222222,15x15
4.266.bmp,57.76,15x15
4.267.bmp,57.715555555555554,15x15
4.268.bmp,57.72,15x15
4.269.bmp,57.68,15x15
4.27.bmp,57.63111111111111,15x15
4.271.bmp,57.77777777777778,15x15
4.272.bmp,57.586666666666666,15x15
4.273.bmp,57.84888888888889,15x15
4.274.bmp,57.70666666666666,15x15
4.275.bmp,57.63111111111111,15x15
4.276.bmp,57.702222222222225,15x15
4.277.bmp,57.72,15x15
4.278.bmp,57.46666666666667,15x15
4.279.bmp,57.733333333333334,15x15
4.28.bmp,57.75555555555555,15x15
4.281.bmp,57.906666666666666,15x15
4.282.bmp,57.71111111111111,15x15
4.283.bmp,57.78666666666667,15x15
4.284.bmp,57.897777777777776,15x15
4.285.bmp,57.78666666666667,15x15
4.286.bmp,57.76444444444444,15x15
4.287.bmp,57.74666666666667,15x15
4.288.bmp,57.84,15x15
4.289.bmp,57.84888888888889,15x15
4.29.bmp,57.93333333333333,15x15
4.291.bmp,57.90222222222222,15x15
4.292.bmp,57.742222222222225,15x15
4.293.bmp,57.77333333333333,15x15
4.294.bmp,57.733333333333334,15x15
4.295.bmp,57.782222222222224,15x15
4.296.bmp,57.78666666666667,15x15
4.297.bmp,57.91111111111111,15x15
4.298.bmp,57.75111111111111,15x15
4.299.bmp,57.73777777777778,15x15
4.3.bmp,57.906666666666666,15x15
4.301.bmp,57.74666666666667,15x15
4.302.bmp,57.78666666666667,15x15
4.303.bmp,57.96,15x15
4.304.bmp,57.724444444444444,15x15
4.305.bmp,57.675555555555555,15x15
4.306.bmp,57.85777777777778,15x15
4.307.bmp,57.84888888888889,15x15
4.308.bmp,57.77333333333333,15x15
4.309.bmp,57.89333333333333,15x15
4.31.bmp,57.90222222222222,15x15
4.311.bmp,57.72,15x15
4.312.bmp,57.626666666666665,15x15
4.313.bmp,57.906666666666666,15x15
4.314.bmp,57.85333333333333,15x15
4.315.bmp,57.93333333333333,15x15
4.316.bmp,57.72,15x15
4.317.bmp,57.87555555555556,15x15
4.318.bmp,57.78666666666667,15x15
4.319.bmp,57.92444444444445,15x15
4.32.bmp,57.86666666666667,15x15
4.321.bmp,57.87555555555556,15x15
4.322.bmp,57.82222222222222,15x15
4.323.bmp,57.84888888888889,15x15
4.324.bmp,58.275555555555556,15x15
4.325.bmp,58.004444444444445,15x15
4.326.bmp,58.004444444444445,15x15
4.327.bmp,57.75111111111111,15x15
4.328.bmp,57.85333333333333,15x15
4.329.bmp,58.035555555555554,15x15
4.33.bmp,58.17333333333333,15x15
4.331.bmp,57.98222222222222,15x15
4.332.bmp,57.955555555555556,15x15
4.333.bmp,58.00888888888889,15x15
4.334.bmp,57.84444444444444,15x15
4.335.bmp,57.96,15x15
4.336.bmp,57.89333333333333,15x15
4.337.bmp,58.08444444444444,15x15
4.338.bmp,58.111111111111114,15x15
4.339.bmp,58.004444444444445,15x15
4.34.bmp,58.18666666666667,15x15
4.341.bmp,58.12444444444444,15x15
4.342.bmp,58.12888888888889,15x15
4.343.bmp,58.12,15x15
4.344.bmp,58.217777777777776,15x15
4.345.bmp,58.17333333333333,15x15
4.346.bmp,58.12888888888889,15x15
4.347.bmp,58.12888888888889,15x15
4.348.bmp,58.15111111111111,15x15
4.349.bmp,58.27111111111111,15x15
4.35.bmp,58.275555555555556,15x15
4.351.bmp,58.15111111111111,15x15
4.352.bmp,58.217777777777776,15x15
4.353.bmp,58.382222222222225,15x15
4.354.bmp,58.23555555555556,15x15
4.355.bmp,58.4,15x15
4.356.bmp,58.36,15x15
4.357.bmp,58.44888888888889,15x15
4.358.bmp,58.53777777777778,15x15
4.359.bmp,58.26222222222222,15x15
4.36.bmp,58.39555555555555,15x15
4.361.bmp,58.36888888888889,15x15
4.362.bmp,58.333333333333336,15x15
4.363.bmp,58.50666666666667,15x15
4.364.bmp,58.568888888888885,15x15
4.365.bmp,58.48888888888889,15x15
4.366.bmp,58.45333333333333,15x15
4.367.bmp,58.43555555555555,15x15
4.368.bmp,58.577777777777776,15x15
4.369.bmp,58.56,15x15
4.37.bmp,58.47555555555556,15x15
4.371.bmp,58.51111111111111,15x15
4.372.bmp,58.471111111111114,15x15
4.373.bmp,58.54222222222222,15x15
4.374.bmp,58.62222222222222,15x15
4.375.bmp,58.791111111111114,15x15
4.376.bmp,58.693333333333335,15x15
4.377.bmp,58.73777777777778,15x15
4.378.bmp,58.8,15x15
4.379.bmp,58.782222222222224,15x15
4.38.bmp,58.73777777777778,15x15
4.381.bmp,58.87555555555556,15x15
4.382.bmp,58.86666666666667,15x15
4.383.bmp,58.653333333333336,15x15
